t [s], Presion [kPa], Temperatura[C],Aceleracion en X,Aceleración en Y,Aceleración en Z,Giro en X,Giro en Y,Giro en Z,Altitud,Altitud filtrada,Altitud inicial,Altitud mas alta,Confirmacion del main,Confirmacion del droge,Confirmacion de despegue,Segunda confirmacion del droge,Voltaje
20040,78.03,24.81,-6.26,-0.48,-11.65,1.65,-1.39,-0.37,2202.26,2202.22,2200.72,2202.22,0,0,0,0,3.92
20140,78.03,24.79,-7.54,-1.65,-8.74,0.99,-1.07,-0.39,2202.35,2202.25,2200.72,2202.25,0,0,0,0,3.93
20240,78.03,24.79,-6.20,1.20,-5.41,-1.72,-2.35,-1.70,2202.35,2202.27,2200.72,2202.27,0,0,0,0,3.93
20340,78.03,24.79,-7.73,-3.56,-7.84,-0.84,0.22,0.31,2202.35,2202.30,2200.72,2202.30,0,0,0,0,3.92
20440,78.03,24.79,-4.38,-2.86,-6.12,0.59,1.02,0.26,2202.35,2202.31,2200.72,2202.31,0,0,0,0,3.93
20540,78.03,24.79,-4.35,-0.15,-8.56,0.97,0.61,0.68,2202.35,2202.32,2200.72,2202.32,0,0,0,0,3.91
20640,78.03,24.76,-5.84,-2.30,-9.15,2.31,0.93,0.59,2202.42,2202.34,2200.72,2202.34,0,0,0,0,3.94
20740,78.03,24.76,-9.13,-4.46,-7.10,2.77,0.79,-0.22,2202.42,2202.36,2200.72,2202.36,0,0,0,0,3.92
20840,78.03,24.76,-8.35,-1.89,-7.58,1.88,1.40,0.09,2202.42,2202.38,2200.72,2202.38,0,0,0,0,3.91
20940,78.03,24.76,-4.91,-4.11,-2.64,0.22,1.88,0.20,2202.42,2202.39,2200.72,2202.39,0,0,0,0,3.91
21040,78.03,24.74,-2.88,-2.39,-5.44,0.06,0.92,1.22,2202.56,2202.41,2200.72,2202.41,0,0,0,0,3.91
21140,78.03,24.74,-5.07,-4.64,-6.74,0.94,0.66,1.73,2202.56,2202.44,2200.72,2202.44,0,0,0,0,3.92
21240,78.03,24.74,-4.86,-6.06,-5.73,0.63,0.73,1.46,2202.56,2202.47,2200.72,2202.47,0,0,0,0,3.92
21340,78.03,24.74,-5.83,-4.58,-8.46,0.52,0.49,0.93,2202.56,2202.49,2200.72,2202.49,0,0,0,0,3.92
21440,78.03,24.74,-6.74,-4.47,-8.58,0.75,0.40,0.88,2202.56,2202.51,2200.72,2202.51,0,0,0,0,3.93
21540,78.03,24.72,-6.64,-1.78,-11.79,0.92,0.59,1.85,2202.62,2202.53,2200.72,2202.53,0,0,0,0,3.92
21640,78.03,24.72,-4.86,-3.49,-7.05,0.85,1.49,2.11,2202.62,2202.56,2200.72,2202.56,0,0,0,0,3.94
21740,78.03,24.72,-5.26,-1.59,-10.17,-1.41,2.88,2.95,2202.62,2202.58,2200.72,2202.58,0,0,0,0,3.92
21840,78.03,24.72,-5.78,-3.01,-9.01,-0.18,1.63,1.17,2202.62,2202.59,2200.72,2202.59,0,0,0,0,3.93
21940,78.03,24.72,-5.90,-3.24,-9.60,-0.17,0.69,-0.22,2202.62,2202.60,2200.72,2202.60,0,0,0,0,3.93
22040,78.03,24.70,-4.60,0.60,-8.51,-0.20,0.14,-0.83,2202.73,2202.62,2200.72,2202.62,0,0,0,0,3.91
22140,78.03,24.70,-4.34,-4.45,-6.78,-0.10,0.10,0.09,2202.73,2202.64,2200.72,2202.64,0,0,0,0,3.92
22240,78.03,24.70,-1.68,-2.25,-8.63,-0.41,0.08,-0.78,2202.73,2202.66,2200.72,2202.66,0,0,0,0,3.91
22340,78.03,24.70,-0.69,-1.67,-8.63,0.55,0.46,-0.96,2202.73,2202.67,2200.72,2202.67,0,0,0,0,3.94
22440,78.03,24.70,0.83,-2.30,-9.93,0.20,0.16,-0.53,2202.73,2202.69,2200.72,2202.69,0,0,0,0,3.93
22540,78.03,24.67,0.10,-0.61,-9.96,-0.30,-0.18,0.28,2202.82,2202.71,2200.72,2202.71,0,0,0,0,3.92
22640,78.03,24.67,-1.51,-1.14,-9.39,1.39,-0.68,0.30,2202.82,2202.74,2200.72,2202.74,0,0,0,0,3.92
22740,78.03,24.67,-2.18,-1.76,-9.45,-0.41,-0.22,0.09,2202.82,2202.76,2200.72,2202.76,0,0,0,0,3.92
22840,78.03,24.67,-2.36,-0.79,-8.74,-0.23,0.72,1.18,2202.82,2202.77,2200.72,2202.77,0,0,0,0,3.93
22940,78.03,24.67,-3.44,-0.53,-11.85,0.78,0.06,1.01,2202.82,2202.79,2200.72,2202.79,0,0,0,0,3.92
23040,78.03,24.65,-5.40,-1.36,-10.19,0.03,-0.47,0.86,2202.93,2202.81,2200.72,2202.81,0,0,0,0,3.92
23140,78.03,24.65,-5.90,0.02,-8.74,0.23,0.04,0.52,2202.93,2202.84,2200.72,2202.84,0,0,0,0,3.91
23240,78.03,24.65,-3.06,-0.47,-7.99,-0.30,-0.15,0.01,2202.93,2202.86,2200.72,2202.86,0,0,0,0,3.92
23340,78.03,24.65,-3.66,-0.23,-9.61,0.43,0.16,0.91,2202.93,2202.87,2200.72,2202.87,0,0,0,0,3.92
23440,78.03,24.65,-1.19,-3.71,-6.54,0.80,-0.74,0.56,2202.93,2202.89,2200.72,2202.89,0,0,0,0,3.93
23540,78.03,24.63,-3.86,-2.29,-9.89,-0.20,-0.82,0.65,2202.98,2202.91,2200.72,2202.91,0,0,0,0,3.92
23640,78.03,24.63,-7.80,1.03,-12.13,-0.09,0.37,2.08,2202.98,2202.93,2200.72,2202.93,0,0,0,0,3.93
23740,78.03,24.63,-4.27,1.03,-9.32,0.12,1.04,1.77,2202.98,2202.95,2200.72,2202.95,0,0,0,0,3.93
23840,78.03,24.63,-2.72,0.76,-7.11,0.16,-0.10,1.35,2202.98,2202.96,2200.72,2202.96,0,0,0,0,3.94
23940,78.03,24.63,-3.58,0.38,-8.46,0.39,1.12,1.32,2202.98,2202.96,2200.72,2202.96,0,0,0,0,3.92
24040,78.03,24.61,-6.06,2.58,-10.24,-0.04,-0.66,0.55,2203.06,2202.98,2200.72,2202.98,0,0,0,0,3.92
24140,78.03,24.61,-6.91,0.71,-10.04,-0.15,-0.79,0.28,2203.06,2203.00,2200.72,2203.00,0,0,0,0,3.93
24240,78.03,24.61,-7.47,3.87,-8.68,-0.07,-0.71,-1.87,2203.06,2203.01,2200.72,2203.01,0,0,0,0,3.92
24340,78.03,24.61,-7.63,-1.48,-3.63,1.56,0.59,-1.62,2203.06,2203.02,2200.72,2203.02,0,0,0,0,3.93
24440,78.03,24.61,-2.89,1.09,-5.72,-3.15,0.64,-1.42,2203.06,2203.03,2200.72,2203.03,0,0,0,0,3.93
24540,78.03,24.59,-1.67,-1.02,-8.69,1.76,-0.37,-0.95,2203.15,2203.05,2200.72,2203.05,0,0,0,0,3.91
24640,78.03,24.59,-4.40,-2.60,-10.71,1.48,-1.16,-0.49,2203.15,2203.07,2200.72,2203.07,0,0,0,0,3.91
24740,78.03,24.59,-4.63,-1.90,-12.54,-0.77,-0.66,1.13,2203.15,2203.10,2200.72,2203.10,0,0,0,0,3.94
24840,78.03,24.59,-3.99,-1.32,-7.98,0.38,0.13,1.10,2203.15,2203.11,2200.72,2203.11,0,0,0,0,3.93
24940,78.03,24.57,-4.44,-2.38,-7.24,1.17,0.12,0.23,2203.23,2203.13,2200.72,2203.13,0,0,0,0,3.92
25040,78.03,24.57,-3.53,-2.17,-7.03,0.36,0.97,0.52,2203.23,2203.15,2200.72,2203.15,0,0,0,0,3.93
25140,78.03,24.57,-7.86,-2.93,-9.52,0.84,0.22,0.34,2203.23,2203.17,2200.72,2203.17,0,0,0,0,3.92
25240,78.03,24.57,-5.68,-0.20,-7.75,-1.94,0.64,-0.06,2203.23,2203.19,2200.72,2203.19,0,0,0,0,3.91
25340,78.03,24.57,-5.47,-0.28,-5.83,-0.55,-0.11,-0.46,2203.23,2203.20,2200.72,2203.20,0,0,0,0,3.91
25440,78.02,24.54,-5.38,-1.13,-4.84,0.10,-0.34,-1.05,2203.34,2203.22,2200.72,2203.22,0,0,0,0,3.93
25540,78.02,24.54,-2.34,-1.31,-4.74,-0.79,0.38,-0.91,2203.34,2203.25,2200.72,2203.25,0,0,0,0,3.93
25640,78.02,24.54,-2.42,-3.64,-6.63,0.12,-0.10,-0.96,2203.34,2203.27,2200.72,2203.27,0,0,0,0,3.92
25740,78.02,24.54,-4.81,-1.32,-12.64,1.25,-1.06,0.62,2203.34,2203.28,2200.72,2203.28,0,0,0,0,3.92
25840,78.02,24.54,-7.84,-3.11,-13.39,0.19,-0.74,0.92,2203.34,2203.30,2200.72,2203.30,0,0,0,0,3.91
25940,78.02,24.52,-4.52,-3.27,-7.95,-1.06,1.08,1.06,2203.41,2203.32,2200.72,2203.32,0,0,0,0,3.92
26040,78.02,24.52,-3.32,-0.76,-8.10,-0.77,1.00,0.07,2203.41,2203.34,2200.72,2203.34,0,0,0,0,3.93
26140,78.02,24.52,-4.62,1.23,-11.58,0.92,0.48,0.10,2203.41,2203.36,2200.72,2203.36,0,0,0,0,3.93
26240,78.02,24.52,-6.75,-4.21,-4.22,3.03,0.46,0.47,2203.41,2203.37,2200.72,2203.37,0,0,0,0,3.92
26340,78.02,24.52,-5.01,-1.48,-7.88,-0.63,0.11,-0.48,2203.41,2203.38,2200.72,2203.38,0,0,0,0,3.92
26440,78.02,24.50,-4.44,-0.90,-5.92,-1.29,-0.27,-0.75,2203.55,2203.41,2200.72,2203.41,0,0,0,0,3.92
26540,78.02,24.50,-3.37,-1.18,-6.76,-0.04,-0.82,-0.59,2203.55,2203.44,2200.72,2203.44,0,0,0,0,3.93
26640,78.02,24.50,-3.61,-3.09,-6.23,-0.77,-0.31,-0.17,2203.55,2203.46,2200.72,2203.46,0,0,0,0,3.93
26740,78.02,24.50,-4.41,-3.57,-14.23,-0.07,-0.69,-0.29,2203.55,2203.48,2200.72,2203.48,0,0,0,0,3.94
26840,78.02,24.50,-6.09,-3.70,-10.91,1.11,0.39,0.99,2203.55,2203.50,2200.72,2203.50,0,0,0,0,3.92
26940,78.02,24.48,-6.93,-2.62,-10.57,0.51,0.35,0.26,2203.64,2203.53,2200.72,2203.53,0,0,0,0,3.93
27040,78.02,24.48,-4.63,-3.56,-7.24,0.69,0.80,0.21,2203.64,2203.55,2200.72,2203.55,0,0,0,0,3.91
27140,78.02,24.48,-5.37,-2.53,-8.17,-0.49,0.17,-1.01,2203.64,2203.58,2200.72,2203.58,0,0,0,0,3.94
27240,78.02,24.48,-2.43,-4.18,-7.98,0.16,0.69,0.08,2203.64,2203.59,2200.72,2203.59,0,0,0,0,3.93
27340,78.02,24.48,-5.05,-4.98,-6.96,-0.39,-0.30,0.09,2203.64,2203.61,2200.72,2203.61,0,0,0,0,3.93
27440,78.02,24.46,-5.67,-3.06,-10.58,-1.12,-0.44,0.79,2203.78,2203.64,2200.72,2203.64,0,0,0,0,3.91
27540,78.02,24.46,-4.24,-2.57,-6.38,-1.32,-0.54,-0.99,2203.78,2203.66,2200.72,2203.66,0,0,0,0,3.91
27640,78.02,24.46,-3.17,-3.02,-6.96,-0.76,-0.25,-0.41,2203.78,2203.69,2200.72,2203.69,0,0,0,0,3.92
27740,78.02,24.46,-2.78,-3.36,-8.58,-0.88,-0.46,-0.92,2203.78,2203.71,2200.72,2203.71,0,0,0,0,3.91
27840,78.02,24.46,-2.88,-3.63,-9.93,1.33,-0.97,-0.68,2203.78,2203.73,2200.72,2203.73,0,0,0,0,3.92
27940,78.02,24.44,-4.24,-3.05,-10.06,-0.36,0.21,0.12,2203.87,2203.75,2200.72,2203.75,0,0,0,0,3.93
28040,78.02,24.44,-6.05,-2.60,-10.59,-0.01,0.69,0.62,2203.87,2203.78,2200.72,2203.78,0,0,0,0,3.92
28140,78.02,24.44,-2.91,-3.31,-8.14,0.29,0.98,0.69,2203.87,2203.81,2200.72,2203.81,0,0,0,0,3.92
28240,78.02,24.44,-3.74,-0.88,-9.20,0.65,0.09,0.53,2203.87,2203.82,2200.72,2203.82,0,0,0,0,3.94
28340,78.02,24.44,-2.96,-5.86,-6.39,-1.20,2.36,1.09,2203.87,2203.84,2200.72,2203.84,0,0,0,0,3.91
28440,78.02,24.42,-2.20,-2.09,-8.23,-0.96,0.30,0.41,2204.02,2203.87,2200.72,2203.87,0,0,0,0,3.91
28540,78.02,24.42,-4.24,-2.11,-9.02,-0.24,-1.48,-0.11,2204.02,2203.90,2200.72,2203.90,0,0,0,0,3.91
28640,78.02,24.42,-4.83,-1.86,-6.00,-1.35,0.70,0.27,2204.02,2203.93,2200.72,2203.93,0,0,0,0,3.94
28740,78.02,24.42,-2.41,1.65,-8.49,-1.36,-0.37,-0.71,2204.02,2203.95,2200.72,2203.95,0,0,0,0,3.95
28840,78.02,24.41,-3.49,-2.41,-8.55,1.60,-0.47,-0.46,2204.05,2203.97,2200.72,2203.97,0,0,0,0,3.94
28940,78.02,24.41,-3.33,-2.72,-11.55,-0.25,-0.26,-0.50,2204.05,2203.99,2200.72,2203.99,0,0,0,0,3.91
29040,78.02,24.41,-5.30,-2.17,-10.32,0.05,-0.74,-0.69,2204.05,2204.02,2200.72,2204.02,0,0,0,0,3.93
29140,78.02,24.41,-3.55,0.57,-12.71,-0.41,-0.13,-0.06,2204.05,2204.04,2200.72,2204.04,0,0,0,0,3.93
29240,78.02,24.41,-2.77,-1.81,-7.29,-0.47,0.41,1.23,2204.05,2204.04,2200.72,2204.04,0,0,0,0,3.93
29340,78.02,24.39,-1.25,-0.79,-7.20,0.26,0.16,0.38,2204.10,2204.05,2200.72,2204.05,0,0,0,0,3.92
29440,78.02,24.39,-3.87,0.35,-8.19,0.92,-0.21,0.50,2204.10,2204.06,2200.72,2204.06,0,0,0,0,3.93
29540,78.02,24.39,-5.94,0.41,-9.96,0.98,0.87,1.71,2204.10,2204.07,2200.72,2204.07,0,0,0,0,3.92
29640,78.02,24.39,-5.55,-0.31,-10.55,-0.07,-0.37,0.24,2204.10,2204.08,2200.72,2204.08,0,0,0,0,3.92
29740,78.02,24.39,-6.60,0.00,-10.30,-0.46,0.25,-0.28,2204.10,2204.08,2200.72,2204.08,0,0,0,0,3.92
29840,78.02,24.37,-1.80,1.45,-6.19,-0.85,0.20,-0.42,2204.16,2204.10,2200.72,2204.10,0,0,0,0,3.92
29940,78.02,24.37,-3.05,-1.18,-4.87,0.67,-0.30,-0.37,2204.16,2204.11,2200.72,2204.11,0,0,0,0,3.94
30040,78.02,24.37,-2.11,-1.25,-7.34,0.24,-0.10,-0.06,2204.16,2204.12,2200.72,2204.12,0,0,0,0,3.91
30140,78.02,24.37,-3.42,-3.38,-8.42,0.44,-0.23,0.41,2204.16,2204.13,2200.72,2204.13,0,0,0,0,3.92
30240,78.02,24.37,-4.32,-2.52,-9.22,0.23,0.36,0.39,2204.16,2204.14,2200.72,2204.14,0,0,0,0,3.92
30340,78.02,24.35,-5.50,-0.45,-12.66,0.43,-0.84,0.06,2204.24,2204.16,2200.72,2204.16,0,0,0,0,3.93
30440,78.02,24.35,-4.19,-0.51,-8.83,-0.60,0.02,0.13,2204.24,2204.18,2200.72,2204.18,0,0,0,0,3.93
30540,78.02,24.35,-4.20,0.63,-7.98,-1.25,0.02,0.13,2204.24,2204.20,2200.72,2204.20,0,0,0,0,3.93
30640,78.02,24.35,-1.43,0.53,-7.58,0.55,0.06,0.62,2204.24,2204.21,2200.72,2204.21,0,0,0,0,3.92
30740,78.02,24.35,-1.54,-0.51,-7.15,0.98,-0.43,0.67,2204.24,2204.22,2200.72,2204.22,0,0,0,0,3.92
30840,78.01,24.33,-2.40,0.91,-7.72,1.14,-1.07,0.73,2204.37,2204.24,2200.72,2204.24,0,0,0,0,3.92
30940,78.01,24.33,-8.49,-1.46,-9.21,3.04,-1.34,1.19,2204.37,2204.27,2200.72,2204.27,0,0,0,0,3.93
31040,78.01,24.33,-8.56,-1.71,-9.44,0.09,0.59,1.28,2204.37,2204.29,2200.72,2204.29,0,0,0,0,3.93
31140,78.01,24.33,-9.50,-0.49,-10.51,0.40,0.34,1.03,2204.37,2204.31,2200.72,2204.31,0,0,0,0,3.93
31240,78.01,24.33,-5.06,-0.60,-5.55,-0.34,1.60,0.39,2204.37,2204.32,2200.72,2204.32,0,0,0,0,3.92
31340,78.01,24.32,-4.69,-0.64,-6.72,0.00,0.49,-0.10,2204.52,2204.36,2200.72,2204.36,0,0,0,0,3.93
31440,78.01,24.32,-2.43,0.34,-8.21,-0.66,0.90,1.02,2204.52,2204.39,2200.72,2204.39,0,0,0,0,3.91
31540,78.01,24.32,-2.52,-0.85,-7.57,0.63,0.28,1.27,2204.52,2204.43,2200.72,2204.43,0,0,0,0,3.91
31640,78.01,24.32,-4.47,-0.90,-9.02,0.72,0.22,1.17,2204.52,2204.45,2200.72,2204.45,0,0,0,0,3.93
31740,78.01,24.32,-4.04,-1.46,-8.68,0.70,0.48,0.84,2204.52,2204.47,2200.72,2204.47,0,0,0,0,3.92
31840,78.01,24.30,-6.21,0.52,-12.64,1.35,-0.44,0.09,2204.61,2204.50,2200.72,2204.50,0,0,0,0,3.92
31940,78.01,24.30,-0.75,0.72,-9.03,1.32,0.46,0.45,2204.61,2204.53,2200.72,2204.53,0,0,0,0,3.92
32040,78.01,24.30,-1.78,-1.77,-8.90,1.64,-0.20,1.08,2204.61,2204.56,2200.72,2204.56,0,0,0,0,3.91
32140,78.01,24.30,-3.67,-0.82,-10.24,0.75,0.30,1.30,2204.61,2204.57,2200.72,2204.57,0,0,0,0,3.92
32240,78.01,24.30,-4.49,-2.23,-9.44,0.54,0.40,0.84,2204.54,2204.57,2200.72,2204.57,0,0,0,0,3.92
32340,78.01,24.28,-5.57,-2.25,-8.46,0.34,0.34,0.25,2204.75,2204.60,2200.72,2204.60,0,0,0,0,3.92
32440,78.01,24.28,-5.02,0.32,-7.08,0.21,0.26,0.35,2204.75,2204.63,2200.72,2204.63,0,0,0,0,3.91
32540,78.01,24.28,-6.97,-4.13,-7.02,0.52,-0.78,0.72,2204.75,2204.66,2200.72,2204.66,0,0,0,0,3.92
32640,78.01,24.28,-3.96,-3.19,-9.69,-0.74,-0.09,0.98,2204.75,2204.68,2200.72,2204.68,0,0,0,0,3.91
32740,78.01,24.27,-3.52,-4.03,-9.28,0.92,-0.48,0.46,2204.86,2204.71,2200.72,2204.71,0,0,0,0,3.93
32840,78.01,24.27,-5.84,0.79,-12.87,1.14,-0.28,0.66,2204.86,2204.74,2200.72,2204.74,0,0,0,0,3.92
32940,78.01,24.27,-5.37,-2.38,-10.00,0.41,0.32,1.15,2204.86,2204.77,2200.72,2204.77,0,0,0,0,3.91
33040,78.01,24.27,-4.16,-1.15,-8.07,0.35,0.70,0.91,2204.86,2204.81,2200.72,2204.81,0,0,0,0,3.91
33140,78.01,24.27,-4.44,-0.83,-8.07,-0.37,1.46,1.15,2204.86,2204.82,2200.72,2204.82,0,0,0,0,3.92
33240,78.01,24.25,-3.52,-1.02,-8.67,2.81,0.99,1.43,2204.97,2204.85,2200.72,2204.85,0,0,0,0,3.94
33340,78.01,24.25,-2.72,-2.16,-7.15,0.46,0.52,0.04,2204.97,2204.88,2200.72,2204.88,0,0,0,0,3.92
33440,78.01,24.25,-6.79,0.17,-12.50,1.97,-0.36,0.24,2204.97,2204.90,2200.72,2204.90,0,0,0,0,3.91
33540,78.01,24.25,-3.24,-3.45,-6.87,-1.01,-0.91,-0.17,2204.97,2204.92,2200.72,2204.92,0,0,0,0,3.92
33640,78.01,24.25,-2.88,-4.80,-3.23,-1.08,-0.15,-0.18,2204.97,2204.93,2200.72,2204.93,0,0,0,0,3.92
33740,78.01,24.24,-2.48,-4.18,-5.28,-0.07,-0.46,0.20,2205.08,2204.96,2200.72,2204.96,0,0,0,0,3.92
33840,78.01,24.24,-2.91,-4.37,-6.11,-1.03,0.04,-0.37,2205.08,2204.99,2200.72,2204.99,0,0,0,0,3.92
33940,78.01,24.24,-2.61,-3.79,-8.15,-1.19,0.04,-0.96,2205.08,2205.01,2200.72,2205.01,0,0,0,0,3.93
34040,78.01,24.24,-3.95,-2.83,-9.58,-0.39,-0.58,-0.37,2205.08,2205.03,2200.72,2205.03,0,0,0,0,3.91
34140,78.01,24.24,-5.76,-3.35,-5.63,-0.66,-0.60,0.62,2205.08,2205.04,2200.72,2205.04,0,0,0,0,3.93
34240,78.01,24.22,-4.86,-0.08,-8.44,-1.18,-0.43,0.69,2205.20,2205.07,2200.72,2205.07,0,0,0,0,3.94
34340,78.01,24.22,-4.69,-0.02,-10.26,0.03,-0.63,1.12,2205.20,2205.10,2200.72,2205.10,0,0,0,0,3.94
34440,78.01,24.22,-4.19,-1.08,-7.13,1.07,0.37,1.50,2205.20,2205.13,2200.72,2205.13,0,0,0,0,3.91
34540,78.01,24.22,-6.92,-1.99,-9.18,1.52,-0.47,0.79,2205.20,2205.14,2200.72,2205.14,0,0,0,0,3.91
34640,78.01,24.22,-11.25,-2.23,-9.57,0.65,0.16,0.33,2205.20,2205.16,2200.72,2205.16,0,0,0,0,3.94
34740,78.01,24.21,-8.37,-0.96,-7.17,0.31,0.38,0.05,2205.31,2205.19,2200.72,2205.19,0,0,0,0,3.94
34840,78.01,24.21,-7.59,-0.17,-6.63,0.23,-0.23,-0.84,2205.31,2205.22,2200.72,2205.22,0,0,0,0,3.93
34940,78.01,24.21,-6.00,0.55,-7.19,-0.48,0.14,-1.02,2205.31,2205.25,2200.72,2205.25,0,0,0,0,3.91
35040,78.01,24.21,-4.29,-0.87,-5.30,-0.89,0.52,-0.93,2205.31,2205.26,2200.72,2205.26,0,0,0,0,3.91
35140,78.01,24.21,-2.46,-2.61,-5.12,-0.96,0.78,-0.61,2205.31,2205.28,2200.72,2205.28,0,0,0,0,3.91
35240,78.00,24.19,-5.48,-2.85,-8.65,-1.22,0.31,-1.23,2205.42,2205.30,2200.72,2205.30,0,0,0,0,3.92
35340,78.00,24.19,-5.19,-1.95,-10.87,0.64,0.09,-0.12,2205.42,2205.33,2200.72,2205.33,0,0,0,0,3.92
35440,78.00,24.19,-4.19,-1.33,-12.03,0.23,-0.44,0.49,2205.42,2205.36,2200.72,2205.36,0,0,0,0,3.92
35540,78.00,24.19,-2.80,0.05,-10.24,0.02,0.44,0.72,2205.42,2205.37,2200.72,2205.37,0,0,0,0,3.93
35640,78.00,24.19,-2.78,-1.10,-7.28,0.35,0.17,0.25,2205.42,2205.39,2200.72,2205.39,0,0,0,0,3.93
35740,78.00,24.18,-1.28,-0.10,-6.96,0.25,0.75,0.65,2205.53,2205.41,2200.72,2205.41,0,0,0,0,3.92
35840,78.00,24.18,-4.05,-0.95,-10.28,0.66,0.17,0.78,2205.53,2205.44,2200.72,2205.44,0,0,0,0,3.92
35940,78.00,24.18,-6.20,-2.26,-9.13,0.14,-0.04,0.51,2205.53,2205.47,2200.72,2205.47,0,0,0,0,3.92
36040,78.00,24.18,-5.90,-1.73,-10.26,-0.91,-0.88,-1.14,2205.53,2205.48,2200.72,2205.48,0,0,0,0,3.93
36140,78.00,24.16,-1.28,-1.06,-6.83,-2.13,0.50,-0.28,2205.62,2205.50,2200.72,2205.50,0,0,0,0,3.91
36240,78.00,24.16,-3.18,-2.64,-5.01,0.23,0.01,0.12,2205.62,2205.53,2200.72,2205.53,0,0,0,0,3.93
36340,78.00,24.16,-4.03,-2.67,-6.51,0.13,-0.42,-1.07,2205.62,2205.55,2200.72,2205.55,0,0,0,0,3.90
36440,78.00,24.16,-2.43,-2.71,-9.12,0.71,-0.48,-0.58,2205.62,2205.58,2200.72,2205.58,0,0,0,0,3.93
36540,78.00,24.16,1.76,-1.69,-9.48,-1.72,1.29,0.93,2205.62,2205.59,2200.72,2205.59,0,0,0,0,3.93
36640,78.00,24.15,-3.36,-3.59,-9.22,1.73,0.73,1.58,2205.73,2205.62,2200.72,2205.62,0,0,0,0,3.92
36740,78.00,24.15,-4.04,-2.57,-8.66,1.57,1.01,0.78,2205.73,2205.64,2200.72,2205.64,0,0,0,0,3.93
36840,78.00,24.15,-2.00,-1.47,-7.45,0.69,1.07,0.06,2205.73,2205.67,2200.72,2205.67,0,0,0,0,3.91
36940,78.00,24.15,-3.68,-1.75,-6.72,-0.48,0.74,0.14,2205.73,2205.68,2200.72,2205.68,0,0,0,0,3.93
37040,78.00,24.15,-6.05,-0.43,-10.74,-0.96,-0.65,-0.84,2205.73,2205.69,2200.72,2205.69,0,0,0,0,3.91
37140,78.00,24.13,-3.43,-0.20,-7.10,-2.23,-0.48,-1.03,2205.82,2205.72,2200.72,2205.72,0,0,0,0,3.92
37240,78.00,24.13,-3.95,-0.82,-7.80,-0.97,-0.26,-0.53,2205.82,2205.74,2200.72,2205.74,0,0,0,0,3.93
37340,78.00,24.13,-0.69,-3.65,-6.97,-0.08,-0.26,0.23,2205.82,2205.77,2200.72,2205.77,0,0,0,0,3.94
37440,78.00,24.13,-1.30,-1.99,-9.88,-0.11,-0.49,0.19,2205.82,2205.78,2200.72,2205.78,0,0,0,0,3.93
37540,78.00,24.13,-3.89,-3.03,-11.12,-0.21,-0.03,0.10,2205.82,2205.79,2200.72,2205.79,0,0,0,0,3.93
37640,78.00,24.11,-1.12,0.00,-11.10,-0.18,0.32,0.67,2205.94,2205.82,2200.72,2205.82,0,0,0,0,3.92
37740,78.00,24.11,-2.89,-0.95,-9.62,0.56,-0.11,0.56,2205.94,2205.84,2200.72,2205.84,0,0,0,0,3.93
37840,78.00,24.11,-3.11,-0.45,-7.64,0.65,0.86,0.68,2205.94,2205.87,2200.72,2205.87,0,0,0,0,3.92
37940,78.00,24.11,-5.01,0.06,-10.80,1.05,0.57,1.62,2205.94,2205.88,2200.72,2205.88,0,0,0,0,3.91
38040,78.00,24.11,-5.53,-2.29,-9.33,-0.31,-0.53,-0.23,2205.94,2205.90,2200.72,2205.90,0,0,0,0,3.93
38140,78.00,24.10,-5.95,1.81,-11.68,-1.35,-1.24,-1.31,2206.03,2205.92,2200.72,2205.92,0,0,0,0,3.92
38240,78.00,24.10,-3.49,-0.67,-6.12,-1.45,-0.48,-0.14,2206.03,2205.95,2200.72,2205.95,0,0,0,0,3.92
38340,78.00,24.10,-2.84,-0.13,-7.05,-0.61,0.17,-1.18,2206.03,2205.98,2200.72,2205.98,0,0,0,0,3.91
38440,78.00,24.10,-0.15,0.29,-7.73,-0.44,-0.13,-0.91,2206.03,2205.99,2200.72,2205.99,0,0,0,0,3.91
38540,78.00,24.10,-4.14,0.41,-9.44,-0.36,-0.74,1.44,2206.03,2206.00,2200.72,2206.00,0,0,0,0,3.91
38640,78.00,24.08,-6.68,-1.87,-9.63,-1.21,-0.07,0.81,2206.14,2206.02,2200.72,2206.02,0,0,0,0,3.93
38740,78.00,24.08,-4.07,0.98,-8.47,-0.24,-0.31,0.57,2206.14,2206.05,2200.72,2206.05,0,0,0,0,3.92
38840,78.00,24.08,-4.58,0.68,-8.95,0.75,-0.62,0.09,2206.14,2206.07,2200.72,2206.07,0,0,0,0,3.92
38940,78.00,24.08,-3.24,1.08,-7.24,0.84,-0.14,0.39,2206.14,2206.09,2200.72,2206.09,0,0,0,0,3.91
39040,78.00,24.08,-8.88,2.68,-9.71,0.84,-0.96,-0.26,2206.14,2206.10,2200.72,2206.10,0,0,0,0,3.93
39140,78.00,24.07,-10.51,1.32,-7.71,-0.46,-0.01,-0.85,2206.25,2206.13,2200.72,2206.13,0,0,0,0,3.93
39240,78.00,24.07,-6.47,2.74,-7.97,-0.32,0.51,-0.74,2206.25,2206.16,2200.72,2206.16,0,0,0,0,3.93
39340,78.00,24.07,-4.87,0.62,-5.69,0.36,0.30,-0.49,2206.25,2206.18,2200.72,2206.18,0,0,0,0,3.93
39440,78.00,24.07,-4.73,-0.31,-6.68,0.14,0.31,-0.50,2206.25,2206.20,2200.72,2206.20,0,0,0,0,3.92
